color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,plot_keyword_1,plot_keyword_2,genre_1,genre_2,IMDB_Category
Color,Seth MacFarlane,280,125,3000,30000,Morgan Freeman,14000,81257500,Liam Neeson,Ted 2 ,117739,30010,Seth MacFarlane,0.0,http://www.imdb.com/title/tt2637276/?ref_=fn_tt_tt_1,229,English,United State of America,R,68000000,2015,11000,6.4,2.35,30000,baby,f word,Comedy,Comedy,Class_2
Color,Alejandro Amenábar,180,141,448,29000,Ashraf Barhom,614,617840,Max Minghella,Agora ,52496,1829,Rupert Evans,2.0,http://www.imdb.com/title/tt1186830/?ref_=fn_tt_tt_1,172,English,Spain,R,70000000,2009,451,7.2,2.35,29000,christian,love,Adventure,Drama,Class_2
Color,Kinka Usher,125,121,18,0,Wes Studi,1000,29655590,Janeane Garofalo,Mystery Men ,53970,3986,Eddie Izzard,4.0,http://www.imdb.com/title/tt0132347/?ref_=fn_tt_tt_1,435,English,United State of America,PG-13,65000000,1999,855,6.0,1.85,0,bowling,rajah,Action,Comedy,Class_2
Color,Bobby Farrelly,237,111,101,10000,Larry Joe Campbell,966,45045037,Jenna Fischer,Hall Pass ,103230,3393,Stephen Merchant,3.0,http://www.imdb.com/title/tt0480687/?ref_=fn_tt_tt_1,143,English,United State of America,R,36000000,2011,919,5.9,2.35,10000,drugged food,female frontal nudity,Comedy,Romance,Class_2
Color,Michael Mann,209,157,0,0,Rip Torn,14000,28965197,Al Pacino,The Insider ,133526,18216,Debi Mazar,1.0,http://www.imdb.com/title/tt0140352/?ref_=fn_tt_tt_1,521,English,United State of America,R,68000000,1999,826,7.9,2.35,0,cbs,cbs news,Biography,Drama,Class_1
Color,Ridley Scott,238,128,0,0,Simon McBurney,29000,39380442,Leonardo DiCaprio,Body of Lies ,174248,29824,Michael Gaston,1.0,http://www.imdb.com/title/tt0758774/?ref_=fn_tt_tt_1,263,English,United State of America,R,70000000,2008,149,7.1,2.35,0,cia,jordan,Action,Drama,Class_2
Color,Timur Bekmambetov,393,105,335,98000,Dominic Cooper,3000,37516013,Rufus Sewell,Abraham Lincoln: Vampire Hunter ,128629,8281,Benjamin Walker,0.0,http://www.imdb.com/title/tt1611224/?ref_=fn_tt_tt_1,348,English,United State of America,R,69000000,2012,3000,5.9,2.35,98000,chopping down a tree,hanging upside down,Action,Fantasy,Class_2
Color,Jon Amiel,138,113,36,0,Kevin McNally,537,87704396,Will Patton,Entrapment ,88132,1302,Maury Chaykin,1.0,http://www.imdb.com/title/tt0137494/?ref_=fn_tt_tt_1,274,English,United State of America,PG-13,66000000,1999,427,6.2,2.35,0,art thief,insurance,Action,Crime,Class_2
Color,Rob Bowman,142,121,38,0,Mitch Pileggi,940,83892374,Martin Landau,The X Files ,85720,4230,Jeffrey DeMunn,0.0,http://www.imdb.com/title/tt0120902/?ref_=fn_tt_tt_1,297,English,United State of America,PG-13,66000000,1998,826,7.0,2.35,0,agent,alien,Drama,Mystery,Class_2
Color,Doug Lefler,90,102,4,0,Nonso Anozie,14000,5932060,Colin Firth,The Last Legion ,29285,14625,Owen Teale,0.0,http://www.imdb.com/title/tt0462396/?ref_=fn_tt_tt_1,174,English,United Kingdom,PG-13,35000000,2007,394,5.4,2.35,0,5th century,boy,Action,Adventure,Class_3
Color,Steven Spielberg,219,169,14000,22000,Vin Diesel,15000,216119491,Tom Hanks,Saving Private Ryan ,881236,44998,Matt Damon,2.0,http://www.imdb.com/title/tt0120815/?ref_=fn_tt_tt_1,2277,English,United State of America,R,70000000,1998,14000,8.6,1.85,22000,army,invasion,Action,Drama,Class_1
Color,Scott Waugh,327,132,76,32000,Dominic Cooper,3000,43568507,Rami Malek,Need for Speed ,136954,7081,Ramon Rodriguez,1.0,http://www.imdb.com/title/tt2369135/?ref_=fn_tt_tt_1,346,English,United State of America,PG-13,66000000,2014,3000,6.5,2.35,32000,cross country,custom car,Action,Crime,Class_2
Color,Nancy Meyers,149,127,278,0,Lisa Edelstein,2000,182805123,Judy Greer,What Women Want ,158864,5838,Loretta Devine,1.0,http://www.imdb.com/title/tt0207201/?ref_=fn_tt_tt_1,395,English,United State of America,PG-13,70000000,2000,955,6.4,1.37,0,advertising,battle of the sexes,Comedy,Fantasy,Class_2
Color,Chris Wedge,193,103,77,3000,Stephen Root,1000,176387405,Goran Visnjic,Ice Age ,328159,5437,Denis Leary,0.0,http://www.imdb.com/title/tt0268380/?ref_=fn_tt_tt_1,467,English,United State of America,PG,59000000,2002,939,7.6,1.85,3000,baby,ice,Adventure,Animation,Class_2
Color,Lawrence Kasdan,175,136,759,4000,Michael O'Neill,11000,33685268,Morgan Freeman,Dreamcatcher ,75573,12194,Reece Thompson,1.0,http://www.imdb.com/title/tt0285531/?ref_=fn_tt_tt_1,662,English,United State of America,R,68000000,2003,599,5.5,2.35,4000,alien,friend,Drama,Horror,Class_2
Color,Steven Spielberg,538,150,14000,71000,Hal Holbrook,23000,182204440,Joseph Gordon-Levitt,Lincoln ,197412,25517,Bruce McGill,0.0,http://www.imdb.com/title/tt0443272/?ref_=fn_tt_tt_1,720,English,United State of America,PG-13,65000000,2012,826,7.4,2.35,71000,cultural conflict,politics,Biography,Drama,Class_2
Color,Lana Wachowski,313,136,0,25000,Marcus Chong,18000,171383253,Keanu Reeves,The Matrix ,1217752,18563,Gloria Foster,3.0,http://www.imdb.com/title/tt0133093/?ref_=fn_tt_tt_1,3646,English,United State of America,R,63000000,1999,145,8.7,2.35,25000,artificial reality,computer,Action,Sci-Fi,Class_1
Color,Ron Howard,159,140,2000,5000,Miko Hughes,15000,172071312,Tom Hanks,Apollo 13 ,208817,17171,Kathleen Quinlan,0.0,http://www.imdb.com/title/tt0112384/?ref_=fn_tt_tt_1,296,English,United State of America,PG,62000000,1995,968,7.6,2.35,5000,cape kennedy,news footage,Adventure,Drama,Class_2
Color,Paul Verhoeven,196,113,719,0,Rachel Ticotin,605,119412921,Ronny Cox,Total Recall ,240241,1441,Marshall Bell,0.0,http://www.imdb.com/title/tt0100802/?ref_=fn_tt_tt_1,391,English,United State of America,R,65000000,1990,308,7.5,1.85,0,ambiguous ending,false memory,Action,Sci-Fi,Class_2
Color,Michael Lembeck,80,104,54,1000,Aisha Tyler,901,139225854,Judge Reinhold,The Santa Clause 2 ,34561,5265,Eric Lloyd,0.0,http://www.imdb.com/title/tt0304669/?ref_=fn_tt_tt_1,116,English,United State of America,G,60000000,2002,857,5.5,1.85,1000,christmas,magic,Comedy,Family,Class_2
Color,Tom Hooper,488,158,0,144000,Eddie Redmayne,20000,148775460,Hugh Jackman,Les Misérables ,243834,46204,Anne Hathaway,1.0,http://www.imdb.com/title/tt1707386/?ref_=fn_tt_tt_1,845,English,United State of America,PG-13,61000000,2012,13000,7.6,1.85,144000,barricade,innkeeper,Drama,Musical,Class_2
Color,Nora Ephron,153,119,0,0,Jean Stapleton,15000,115731542,Tom Hanks,You've Got Mail ,151812,17768,Dave Chappelle,2.0,http://www.imdb.com/title/tt0128853/?ref_=fn_tt_tt_1,556,English,United State of America,PG,65000000,1998,793,6.5,1.85,0,bookstore,competing businesses,Comedy,Drama,Class_2
Color,Adam McKay,173,106,285,0,Adam Scott,8000,100468793,Will Ferrell,Step Brothers ,212499,11264,Andrea Savage,2.0,http://www.imdb.com/title/tt0838283/?ref_=fn_tt_tt_1,277,English,United State of America,R,65000000,2008,3000,6.9,2.35,0,dream,friendship,Comedy,Comedy,Class_2
Color,Martin Campbell,156,136,258,0,Tony Amendola,12000,93771072,Anthony Hopkins,The Mask of Zorro ,135404,12396,Stuart Wilson,0.0,http://www.imdb.com/title/tt0120746/?ref_=fn_tt_tt_1,318,English,United State of America,PG-13,65000000,1998,174,6.7,2.35,0,19th century,california,Action,Adventure,Class_2
Color,Todd Phillips,307,95,480,25000,RZA,21000,100448498,Robert Downey Jr.,Due Date ,272789,23018,Matt Walsh,3.0,http://www.imdb.com/title/tt1231583/?ref_=fn_tt_tt_1,285,English,United State of America,R,65000000,2010,561,6.6,2.35,25000,actor,aspiring actor,Comedy,Drama,Class_2
Color,Angelina Jolie Pitt,322,137,11000,35000,Jack O'Connell,769,115603980,Finn Wittrock,Unbroken ,103589,2938,Alex Russell,0.0,http://www.imdb.com/title/tt1809398/?ref_=fn_tt_tt_1,351,English,United State of America,PG-13,65000000,2014,698,7.2,2.35,35000,emaciation,male nudity,Biography,Drama,Class_2
 Black and White,Clint Eastwood,169,130,16000,0,Courtney B. Vance,16000,90454043,Clint Eastwood,Space Cowboys ,60165,17771,William Devane,1.0,http://www.imdb.com/title/tt0186566/?ref_=fn_tt_tt_1,326,English,United State of America,PG-13,65000000,2000,495,6.4,2.35,0,nasa,old age,Action,Adventure,Class_2
Color,Renny Harlin,74,124,212,0,Leon,13000,84049211,Sylvester Stallone,Cliffhanger ,96096,15229,Janine Turner,1.0,http://www.imdb.com/title/tt0106582/?ref_=fn_tt_tt_1,172,English,United State of America,R,70000000,1993,730,6.4,2.35,0,money,mountain,Action,Adventure,Class_2
Color,John Woo,72,108,610,0,Samantha Mathis,848,70450000,Delroy Lindo,Broken Arrow ,77390,2913,Bob Gunton,2.0,http://www.imdb.com/title/tt0115759/?ref_=fn_tt_tt_1,189,English,United State of America,R,50000000,1996,517,6.0,2.35,0,captain,desert,Action,Crime,Class_2
Color,Jon Turteltaub,86,104,226,0,Lily Tomlin,13000,69688384,Bruce Willis,The Kid ,34473,16452,Daniel von Bargen,1.0,http://www.imdb.com/title/tt0219854/?ref_=fn_tt_tt_1,139,English,United State of America,PG,60000000,2000,718,6.1,1.85,0,altering history,cartoon on tv,Comedy,Family,Class_2
Color,Oliver Stone,242,129,0,0,Jay Hernandez,12000,70236496,Nicolas Cage,World Trade Center ,67395,14421,Armando Riesco,0.0,http://www.imdb.com/title/tt0469641/?ref_=fn_tt_tt_1,564,English,United State of America,PG-13,63000000,2006,1000,6.0,1.85,0,based on true story,police,Drama,History,Class_2
Color,Mike Newell,141,117,179,0,Kirsten Dunst,8000,63695760,Julia Roberts,Mona Lisa Smile ,61490,12850,Marian Seldes,1.0,http://www.imdb.com/title/tt0304415/?ref_=fn_tt_tt_1,264,English,United State of America,PG-13,65000000,2003,4000,6.4,1.85,0,art,college,Drama,Drama,Class_2
Color,Larry Charles,313,99,119,59000,Aasif Mandvi,600,59617068,Sayed Badreya,The Dictator ,213863,1375,Horatio Sanz,0.0,http://www.imdb.com/title/tt1645170/?ref_=fn_tt_tt_1,310,English,United State of America,R,65000000,2012,346,6.4,2.35,59000,dictator,hotel,Comedy,Romance,Class_2
Color,Stanley Kubrick,280,159,0,10000,Vinessa Shaw,10000,55637680,Tom Cruise,Eyes Wide Shut ,227071,11424,Sydney Pollack,1.0,http://www.imdb.com/title/tt0120663/?ref_=fn_tt_tt_1,1500,English,United Kingdom,R,65000000,1999,580,7.3,1.66,10000,doctor,orgy,Drama,Mystery,Class_2
Color,Will Gluck,176,118,87,16000,Dorian Missick,2000,85911262,Quvenzhané Wallis,Annie ,24735,4796,David Zayas,6.0,http://www.imdb.com/title/tt1823664/?ref_=fn_tt_tt_1,213,English,United State of America,PG,65000000,2014,1000,5.2,2.39,16000,billionaire,business tycoon,Comedy,Drama,Class_3
Color,Glenn Ficarra,279,105,43,23000,Adrian Martinez,10000,53846915,Will Smith,Focus ,149337,11943,Gerald McRaney,0.0,http://www.imdb.com/title/tt2381941/?ref_=fn_tt_tt_1,221,English,United State of America,R,50100000,2015,806,6.6,1.85,23000,con artist,con man,Comedy,Crime,Class_2
Color,McG,241,103,368,18000,Abigail Spencer,27000,54758461,Tom Hardy,This Means War ,147641,29808,Warren Christie,3.0,http://www.imdb.com/title/tt1596350/?ref_=fn_tt_tt_1,238,English,United State of America,PG-13,65000000,2012,1000,6.3,2.35,18000,best friend,cia,Action,Comedy,Class_2
Color,David S. Goyer,185,122,687,0,Natasha Lyonne,16000,52397389,Ryan Reynolds,Blade: Trinity ,132954,19764,John Michael Higgins,0.0,http://www.imdb.com/title/tt0359013/?ref_=fn_tt_tt_1,514,English,United State of America,R,65000000,2004,1000,5.9,2.35,0,blade,blood,Action,Adventure,Class_2
Color,Mike Nichols,117,143,0,688,Adrian Lester,509,38966057,Maura Tierney,Primary Colors ,23940,1409,Paul Guilfoyle,0.0,http://www.imdb.com/title/tt0119942/?ref_=fn_tt_tt_1,157,English,France,R,65000000,1998,317,6.7,2.35,688,campaigning,candidate,Comedy,Drama,Class_2
Color,Paul W.S. Anderson,239,96,545,32000,Boris Kodjoe,14000,42345531,Milla Jovovich,Resident Evil: Retribution ,104831,17913,Bingbing Li,0.0,http://www.imdb.com/title/tt1855325/?ref_=fn_tt_tt_1,423,English,Germany,R,65000000,2012,1000,5.4,2.35,32000,corporation,fight,Action,Horror,Class_3
Color,Paul W.S. Anderson,230,111,545,0,Max Ryan,26000,36064910,Jason Statham,Death Race ,166610,28643,Joan Allen,4.0,http://www.imdb.com/title/tt0452608/?ref_=fn_tt_tt_1,211,English,United State of America,R,45000000,2008,872,6.4,2.35,0,armored car,car,Action,Sci-Fi,Class_2
Color,Renny Harlin,94,121,212,4000,Craig Bierko,394,33328051,Melina Kanakaredes,The Long Kiss Goodnight ,60508,1531,Yvonne Zima,2.0,http://www.imdb.com/title/tt0116908/?ref_=fn_tt_tt_1,285,English,United State of America,R,65000000,1996,380,6.7,2.35,4000,amnesia,chase,Action,Crime,Class_2
Color,Taylor Hackford,134,135,138,892,Alun Armstrong,324,32598931,Pamela Reed,Proof of Life ,49300,1013,Michael Kitchen,1.0,http://www.imdb.com/title/tt0228750/?ref_=fn_tt_tt_1,265,English,United State of America,R,65000000,2000,192,6.2,2.35,892,jungle,pipeline,Action,Drama,Class_2
Color,Jon Favreau,136,101,4000,0,Josh Hutcherson,17000,28045540,Kristen Stewart,Zathura: A Space Adventure ,67707,32232,Jonah Bobo,0.0,http://www.imdb.com/title/tt0406375/?ref_=fn_tt_tt_1,202,English,United State of America,PG,65000000,2005,14000,6.1,1.85,0,2000s,coke,Action,Adventure,Class_2
Color,David Fincher,315,151,21000,48000,Meat Loaf,11000,37023395,Brad Pitt,Fight Club ,1347461,13209,Eugenie Bondurant,2.0,http://www.imdb.com/title/tt0137523/?ref_=fn_tt_tt_1,2968,English,United State of America,R,63000000,1999,783,8.8,2.35,48000,anti establishment,dark humor,Drama,Drama,Class_1
Color,McG,96,131,368,0,Kimberly Williams-Paisley,11000,43532294,Matthew McConaughey,We Are Marshall ,46951,12088,Brian Geraghty,0.0,http://www.imdb.com/title/tt0758794/?ref_=fn_tt_tt_1,175,English,United State of America,PG,65000000,2006,529,7.1,2.35,0,coach,football,Drama,Sport,Class_2
Color,Michael Lehmann,60,100,36,0,James Coburn,13000,17218080,Bruce Willis,Hudson Hawk ,43376,15944,Richard E. Grant,0.0,http://www.imdb.com/title/tt0102070/?ref_=fn_tt_tt_1,249,English,United State of America,R,70000000,1991,773,5.7,1.85,0,blackmail,burglar,Action,Adventure,Class_2
Color,Nora Ephron,60,105,0,177,Michael Moore,975,10014234,Michael Rapaport,Lucky Numbers ,8560,3580,Richard Schiff,1.0,http://www.imdb.com/title/tt0219952/?ref_=fn_tt_tt_1,69,English,France,R,65000000,2000,909,5.0,1.85,177,celebrity,lottery,Comedy,Crime,Class_3
Color,Stuart Beattie,308,92,72,15000,Kevin Grevioux,623,19059018,Caitlin Stasey,"I, Frankenstein ",65709,3165,Miranda Otto,0.0,http://www.imdb.com/title/tt1418377/?ref_=fn_tt_tt_1,194,English,Australia,PG-13,65000000,2014,593,5.1,2.35,15000,army,creature,Action,Fantasy,Class_3
Color,Roman Polanski,127,130,2000,0,Barney Clark,268,1987287,Ian McNeice,Oliver Twist ,25474,450,Tony Noble,0.0,http://www.imdb.com/title/tt0380599/?ref_=fn_tt_tt_1,138,English,United Kingdom,PG-13,50000000,2005,85,6.9,2.35,0,boy,character name in title,Crime,Drama,Class_2
Color,Rob Bowman,196,100,38,0,Cary-Hiroyuki Tagawa,3000,24407944,Jennifer Garner,Elektra ,71202,7048,Goran Visnjic,0.0,http://www.imdb.com/title/tt0357277/?ref_=fn_tt_tt_1,380,English,Canada,PG-13,43000000,2005,1000,4.8,2.35,0,assassin,battle,Action,Crime,Class_3
 Black and White,Frank Miller,339,102,436,32000,Bruce Willis,23000,13750556,Joseph Gordon-Levitt,Sin City: A Dame to Kill For ,111102,49433,Eva Green,3.0,http://www.imdb.com/title/tt0458481/?ref_=fn_tt_tt_1,239,English,United State of America,R,65000000,2014,13000,6.5,1.85,32000,box office flop,female frontal nudity,Action,Crime,Class_2
Color,Sydney Pollack,96,133,521,295,Kristin Scott Thomas,11000,31054924,Harrison Ford,Random Hearts ,17025,16710,Bill Cobbs,1.0,http://www.imdb.com/title/tt0156934/?ref_=fn_tt_tt_1,290,English,United State of America,R,64000000,1999,1000,5.1,1.85,295,death,plane crash,Drama,Mystery,Class_3
Color,Baltasar Kormákur,361,121,175,40000,Martin Henderson,963,43247140,Michael Kelly,Everest ,134625,2131,Tom Goodman-Hill,0.0,http://www.imdb.com/title/tt2719848/?ref_=fn_tt_tt_1,265,English,United Kingdom,PG-13,55000000,2015,580,7.1,2.35,40000,blizzard,mount everest,Adventure,Biography,Class_2
Color,Tom Tykwer,226,147,670,26000,David Calder,177,2208939,Michael Smiley,Perfume: The Story of a Murderer ,190490,253,Simon Chandler,0.0,http://www.imdb.com/title/tt0396171/?ref_=fn_tt_tt_1,482,English,Germany,R,50000000,2006,27,7.5,2.35,26000,18th century,perfume,Crime,Drama,Class_2
Color,Jay Roach,194,94,116,0,Josh Zuckerman,645,213079163,Verne Troyer,Austin Powers in Goldmember ,162909,2725,Robert Wagner,2.0,http://www.imdb.com/title/tt0295178/?ref_=fn_tt_tt_1,795,English,United State of America,PG-13,63000000,2002,522,6.2,2.35,0,fem bot,prison,Action,Comedy,Class_2
Color,David Bowers,138,94,42,0,Charlize Theron,12000,19548064,Nicolas Cage,Astro Boy ,25681,23365,Dee Bradley Baker,1.0,http://www.imdb.com/title/tt0375568/?ref_=fn_tt_tt_1,77,English,Hong Kong,PG,65000000,2009,9000,6.3,2.35,0,betrayal,futuristic,Action,Animation,Class_2
Color,Steven Spielberg,308,127,14000,19000,Ariana Richards,967,356784000,Wayne Knight,Jurassic Park ,613473,2129,Bob Peck,0.0,http://www.imdb.com/title/tt0107290/?ref_=fn_tt_tt_1,895,English,United State of America,PG-13,63000000,1993,610,8.1,1.85,19000,dinosaur,jurassic park,Adventure,Sci-Fi,Class_1
Color,Lawrence Kasdan,40,212,759,0,Catherine O'Hara,2000,25052000,Dennis Quaid,Wyatt Earp ,35314,5708,Isabella Rossellini,0.0,http://www.imdb.com/title/tt0111756/?ref_=fn_tt_tt_1,145,English,United State of America,PG-13,63000000,1994,925,6.6,2.35,0,historically inaccurate,name calling,Adventure,Biography,Class_2
Color,Phillip Noyce,42,141,176,0,Dean Jones,11000,122012710,Harrison Ford,Clear and Present Danger ,69663,14178,Raymond Cruz,1.0,http://www.imdb.com/title/tt0109444/?ref_=fn_tt_tt_1,133,English,United State of America,PG-13,62000000,1994,913,6.9,2.35,0,cia,colombia,Action,Crime,Class_2
Color,Daniel Lee,68,103,10,0,Peng Lin,21,72413,Si Won Choi,Dragon Blade ,11584,58,Sung-jun Yoo,3.0,http://www.imdb.com/title/tt3672840/?ref_=fn_tt_tt_1,86,Mandarin,China,R,65000000,2015,18,6.1,2.35,0,child fugitive,final battle,Action,Adventure,Class_2
Color,Keenen Ivory Wayans,78,98,322,0,Brittany Daniel,979,58255287,Chazz Palminteri,Littleman ,39471,6334,John Witherspoon,1.0,http://www.imdb.com/title/tt0430304/?ref_=fn_tt_tt_1,187,English,United State of America,PG-13,64000000,2006,862,4.3,1.85,0,diamond,infant,Comedy,Crime,Class_3
Color,Jonathan Mostow,178,116,84,0,Thomas Kretschmann,11000,77086030,Matthew McConaughey,U-571 ,65297,14931,David Keith,0.0,http://www.imdb.com/title/tt0141926/?ref_=fn_tt_tt_1,602,English,France,PG-13,62000000,2000,919,6.6,2.35,0,battle,historically inaccurate,Action,War,Class_2
Color,Rob Reiner,75,114,0,0,Samantha Mathis,524,65000000,Shawna Waldron,The American President ,43027,2668,Wendie Malick,0.0,http://www.imdb.com/title/tt0112346/?ref_=fn_tt_tt_1,214,English,United State of America,PG-13,62000000,1995,517,6.8,2.35,0,lobbyist,president,Comedy,Drama,Class_2
Color,Marco Schnabel,150,87,12,0,Romany Malco,3000,32178777,Justin Timberlake,The Love Guru ,43300,6658,Verne Troyer,6.0,http://www.imdb.com/title/tt0811138/?ref_=fn_tt_tt_1,250,English,United State of America,PG-13,62000000,2008,966,3.8,2.35,0,bloopers during credits,bucket of popcorn,Comedy,Romance,Class_3
Color,Demian Lichtenstein,113,125,11,0,Bokeem Woodbine,11000,15738632,Jon Lovitz,3000 Miles to Graceland ,38076,14536,Ice-T,2.0,http://www.imdb.com/title/tt0233142/?ref_=fn_tt_tt_1,399,English,United State of America,R,42000000,2001,904,5.9,2.35,0,casino,elvis impersonator,Action,Comedy,Class_2
Color,Quentin Tarantino,596,187,16000,114000,Jennifer Jason Leigh,46000,54116191,Craig Stark,The Hateful Eight ,272839,49912,Zoë Bell,1.0,http://www.imdb.com/title/tt3460252/?ref_=fn_tt_tt_1,1018,English,United State of America,R,44000000,2015,1000,7.9,2.76,114000,blizzard,blood vomiting,Crime,Drama,Class_1
Color,Josh Gordon,191,93,8,0,Amy Poehler,8000,118153533,Will Ferrell,Blades of Glory ,129995,13232,Jon Heder,2.0,http://www.imdb.com/title/tt0445934/?ref_=fn_tt_tt_1,246,English,United State of America,PG-13,61000000,2007,1000,6.3,1.85,0,competition,fight,Comedy,Sport,Class_2
Color,Tim Hill,156,95,25,0,Elizabeth Perkins,989,108012170,Gary Cole,Hop ,24089,2558,Chelsea Handler,0.0,http://www.imdb.com/title/tt1411704/?ref_=fn_tt_tt_1,82,English,United State of America,PG,63000000,2011,664,5.5,1.85,0,drummer,easter,Adventure,Animation,Class_2
Color,Zack Snyder,460,117,0,13000,Michael Fassbender,18000,210592590,Gerard Butler,300 ,607235,32360,Vincent Regan,0.0,http://www.imdb.com/title/tt0416449/?ref_=fn_tt_tt_1,2073,English,United State of America,R,65000000,2006,13000,7.7,2.35,13000,battle,epic,Action,Drama,Class_2
